#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
24.60,33.00,10,1.0,-45.874351,170.345779,2023-06-17 02:22:16,28.20,0.00,0.13,N24.90,76.82,-4326.47,
24.60,33.00,10,1.0,-45.874351,170.345779,2023-06-17 02:22:16,28.20,0.00,0.13,N24.89,76.80,-4325.78,
24.50,33.00,10,1.0,-45.874351,170.345779,2023-06-17 02:22:16,28.20,0.00,0.13,N24.85,76.72,-4325.65,
24.50,33.00,10,1.0,-45.874351,170.345779,2023-06-17 02:22:16,28.20,0.00,0.13,N24.82,76.67,-4325.83,
24.40,33.00,10,1.0,-45.876995,170.336486,2023-06-17 02:23:21,28.20,248.67,46.71,W24.78,76.61,-4326.31,
24.40,33.00,10,1.0,-45.876995,170.336486,2023-06-17 02:23:21,28.20,248.67,46.71,W24.75,76.54,-4327.87,
24.30,32.00,10,1.0,-45.876995,170.336486,2023-06-17 02:23:21,28.20,248.67,46.71,W24.67,76.41,-4328.71,
24.30,33.00,10,1.0,-45.877719,170.334014,2023-06-17 02:23:37,28.20,247.44,45.82,W24.68,76.42,-4329.23,
24.30,33.00,10,1.0,-45.877719,170.334014,2023-06-17 02:23:37,28.20,247.44,45.82,W24.66,76.40,-4328.54,
24.30,33.00,10,1.0,-45.877719,170.334014,2023-06-17 02:23:37,28.20,247.44,45.82,W24.65,76.37,-4330.83,
24.10,32.00,10,1.0,-45.877719,170.334014,2023-06-17 02:23:37,28.20,247.44,45.82,W24.55,76.20,-4327.61,
24.10,32.00,10,1.0,-45.877719,170.334014,2023-06-17 02:23:37,28.20,247.44,45.82,W24.51,76.12,-4328.22,
24.00,32.00,10,1.0,-45.877719,170.334014,2023-06-17 02:23:37,28.20,247.44,45.82,W24.51,76.12,-4329.47,
23.90,32.00,10,1.0,-45.879432,170.327957,2023-06-17 02:24:11,28.20,248.29,60.25,W24.40,75.93,-4330.83,
23.90,32.00,9,1.4,-45.879432,170.327957,2023-06-17 02:24:11,23.00,248.29,60.25,W24.40,75.93,-4330.83,
23.90,32.00,9,1.4,-45.879432,170.327957,2023-06-17 02:24:11,23.00,248.29,60.25,W24.40,75.93,-4330.83,
23.90,32.00,9,1.4,-45.879432,170.327957,2023-06-17 02:24:11,23.00,248.29,60.25,W24.37,75.87,-4333.18,
23.80,32.00,9,1.4,-45.879432,170.327957,2023-06-17 02:24:11,23.00,248.29,60.25,W24.37,75.86,-4333.61,
23.80,32.00,9,1.4,-45.879432,170.327957,2023-06-17 02:24:11,23.00,248.29,60.25,W24.36,75.85,-4335.33,
23.70,32.00,10,1.1,-45.880374,170.326126,2023-06-17 02:24:31,23.40,248.29,60.25,W24.19,75.54,-4333.39,
23.70,31.00,10,1.1,-45.880374,170.326126,2023-06-17 02:24:31,23.40,248.29,60.25,W24.16,75.49,-4332.70,
23.70,31.00,10,1.1,-45.880638,170.326293,2023-06-17 02:24:33,23.40,158.00,60.19,S24.14,75.45,-4331.45,
23.70,31.00,10,1.1,-45.880638,170.326293,2023-06-17 02:24:33,23.40,158.00,60.19,S24.11,75.40,-4330.35,
23.60,31.00,10,1.1,-45.881259,170.326644,2023-06-17 02:24:37,23.40,157.78,69.25,S24.08,75.34,-4329.60,
23.60,31.00,9,1.0,-45.881259,170.326644,2023-06-17 02:24:37,24.90,157.78,69.25,S24.08,75.34,-4329.60,
23.60,31.00,9,1.0,-45.881259,170.326644,2023-06-17 02:24:37,24.90,157.78,69.25,S24.07,75.33,-4328.46,
23.60,31.00,9,1.0,-45.881591,170.326843,2023-06-17 02:24:39,24.90,158.04,72.06,S24.05,75.29,-4326.77,
23.60,31.00,10,1.0,-45.881591,170.326843,2023-06-17 02:24:39,25.20,158.04,72.06,S24.05,75.29,-4326.98,
23.60,31.00,10,1.0,-45.881591,170.326843,2023-06-17 02:24:39,25.20,158.04,72.06,S24.06,75.30,-4326.98,
23.50,31.00,10,1.0,-45.881591,170.326843,2023-06-17 02:24:39,25.20,158.04,72.06,S23.99,75.18,-4326.82,
23.50,31.00,10,1.0,-45.881591,170.326843,2023-06-17 02:24:39,25.20,158.04,72.06,S23.99,75.19,-4327.56,
23.30,32.00,10,1.0,-45.881591,170.326843,2023-06-17 02:24:39,25.20,158.04,72.06,S23.87,74.96,-4326.38,
22.80,33.00,10,1.0,-45.888370,170.330795,2023-06-17 02:25:20,25.20,157.68,73.62,S23.76,74.78,-4327.11,
22.80,33.00,10,1.0,-45.888370,170.330795,2023-06-17 02:25:20,25.20,157.68,73.62,S23.76,74.77,-4327.59,
22.80,33.00,10,1.0,-45.888706,170.330978,2023-06-17 02:25:22,25.20,157.86,72.41,S23.78,74.80,-4327.18,
22.80,33.00,10,1.0,-45.888706,170.330978,2023-06-17 02:25:22,25.20,157.86,72.41,S23.79,74.83,-4327.62,
22.80,33.00,10,1.0,-45.889041,170.331176,2023-06-17 02:25:24,25.20,158.16,71.82,S23.82,74.87,-4328.58,
22.70,33.00,10,1.0,-45.889041,170.331176,2023-06-17 02:25:24,25.20,158.16,71.82,S23.87,74.97,-4327.68,
22.70,32.00,10,1.0,-45.889041,170.331176,2023-06-17 02:25:24,25.20,158.16,71.82,S23.99,75.18,-4325.66,
22.90,33.00,10,1.0,-45.889041,170.331176,2023-06-17 02:25:24,25.20,158.16,71.82,S24.50,76.09,-4320.45,
23.10,34.00,9,1.1,-45.892963,170.333465,2023-06-17 02:25:56,31.70,158.16,71.82,S24.63,76.33,-4312.84,
23.20,33.00,9,1.1,-45.892963,170.333465,2023-06-17 02:25:56,31.70,158.16,71.82,S24.72,76.50,-4310.90,
23.30,32.00,9,1.1,-45.892963,170.333465,2023-06-17 02:25:56,31.70,158.16,71.82,S24.93,76.87,-4303.22,
23.30,32.00,9,1.1,-45.892963,170.333465,2023-06-17 02:25:56,31.70,158.16,71.82,S24.94,76.89,-4303.11,
24.10,32.00,9,1.1,-45.892963,170.333465,2023-06-17 02:25:56,31.70,158.16,71.82,S25.51,77.92,-4280.58,
24.10,32.00,9,1.1,-45.892963,170.333465,2023-06-17 02:25:56,31.70,158.16,71.82,S25.53,77.95,-4278.71,
24.10,32.00,9,1.1,-45.892963,170.333465,2023-06-17 02:25:56,31.70,158.16,71.82,S25.55,78.00,-4276.38,
24.30,31.00,9,1.1,-45.892963,170.333465,2023-06-17 02:25:56,31.70,158.16,71.82,S25.69,78.24,-4269.15,
24.50,31.00,9,1.1,-45.897777,170.336318,2023-06-17 02:26:43,31.70,157.24,17.63,S25.89,78.60,-4262.96,
24.90,32.00,9,1.1,-45.897792,170.336746,2023-06-17 02:26:55,31.70,66.62,36.52,E26.13,79.03,-4254.06,
25.10,32.00,9,1.1,-45.897792,170.336746,2023-06-17 02:26:55,31.70,66.62,36.52,E26.07,78.93,-4249.74,
25.10,32.00,9,1.1,-45.897792,170.336746,2023-06-17 02:26:55,31.70,66.62,36.52,E26.06,78.91,-4248.96,
25.10,32.00,9,1.1,-45.897411,170.338043,2023-06-17 02:27:03,31.70,67.95,56.36,E26.05,78.89,-4249.81,
25.30,31.00,9,1.1,-45.897022,170.339385,2023-06-17 02:27:10,46.60,67.95,56.36,E26.14,79.05,-4253.34,
25.40,31.00,9,1.1,-45.897022,170.339385,2023-06-17 02:27:10,46.60,67.95,56.36,E26.46,79.63,-4256.15,
25.40,31.00,9,1.1,-45.896633,170.340759,2023-06-17 02:27:17,46.60,67.55,66.75,E26.53,79.75,-4260.15,
25.50,31.00,9,1.1,-45.896633,170.340759,2023-06-17 02:27:17,46.60,67.55,66.75,E26.83,80.30,-4273.94,
25.50,31.00,9,1.1,-45.896633,170.340759,2023-06-17 02:27:17,46.60,67.55,66.75,E26.85,80.34,-4274.04,
25.60,32.00,9,1.1,-45.896633,170.340759,2023-06-17 02:27:17,46.60,67.55,66.75,E26.80,80.24,-4269.55,
25.90,29.00,9,1.1,-45.894607,170.347564,2023-06-17 02:27:45,46.60,59.41,72.69,E27.12,80.82,-4257.53,
26.10,30.00,9,1.1,-45.894607,170.347564,2023-06-17 02:27:45,46.60,59.41,72.69,E27.06,80.70,-4270.27,
26.20,31.00,9,1.1,-45.894607,170.347564,2023-06-17 02:27:45,46.60,59.41,72.69,E27.02,80.63,-4277.23,
26.30,30.00,9,1.1,-45.891979,170.350448,2023-06-17 02:28:03,33.60,59.41,72.69,E26.97,80.55,-4281.00,
26.30,29.00,9,1.1,-45.891265,170.351181,2023-06-17 02:28:07,33.60,41.11,87.19,N26.96,80.53,-4285.39,
26.40,28.00,9,1.1,-45.891265,170.351181,2023-06-17 02:28:07,33.60,41.11,87.19,N26.95,80.52,-4287.63,
26.40,28.00,9,1.1,-45.891265,170.351181,2023-06-17 02:28:07,33.60,41.11,87.19,N27.05,80.69,-4288.32,
26.40,28.00,9,1.1,-45.890094,170.354385,2023-06-17 02:28:19,33.60,82.39,85.53,E27.05,80.69,-4288.37,
26.60,29.00,9,1.1,-45.890094,170.354385,2023-06-17 02:28:19,33.60,82.39,85.53,E27.10,80.78,-4280.30,
26.60,29.00,9,1.1,-45.890563,170.357742,2023-06-17 02:28:30,33.60,118.39,90.06,E27.08,80.75,-4274.01,
26.60,28.00,9,1.1,-45.890563,170.357742,2023-06-17 02:28:30,33.60,118.39,90.06,E27.10,80.79,-4261.90,
26.70,27.00,9,1.1,-45.890563,170.357742,2023-06-17 02:28:30,33.60,118.39,90.06,E27.14,80.86,-4220.89,
27.00,27.00,9,1.1,-45.890563,170.357742,2023-06-17 02:28:30,33.60,118.39,90.06,E27.25,81.04,-4081.57,
27.00,27.00,9,1.1,-45.890563,170.357742,2023-06-17 02:28:30,33.60,118.39,90.06,E27.25,81.05,-4070.69,
27.00,26.00,9,1.1,-45.890563,170.357742,2023-06-17 02:28:30,33.60,118.39,90.06,E27.26,81.07,-4066.68,
27.00,26.00,9,1.1,-45.890563,170.357742,2023-06-17 02:28:30,33.60,118.39,90.06,E27.28,81.10,-4062.68,
27.00,26.00,9,1.1,-45.890563,170.357742,2023-06-17 02:28:30,33.60,118.39,90.06,E27.29,81.12,-4047.89,
27.10,26.00,9,1.1,-45.890563,170.357742,2023-06-17 02:28:30,33.60,118.39,90.06,E27.36,81.24,-4026.22,
27.10,27.00,9,1.1,-45.890563,170.357742,2023-06-17 02:28:30,33.60,118.39,90.06,E27.44,81.39,-4017.19,
27.10,27.00,9,1.1,-45.890563,170.357742,2023-06-17 02:28:30,33.60,118.39,90.06,E27.44,81.39,-4017.39,
27.20,27.00,9,1.1,-45.890563,170.357742,2023-06-17 02:28:30,33.60,118.39,90.06,E27.45,81.40,-4023.21,
27.20,27.00,9,1.1,-45.890563,170.357742,2023-06-17 02:28:30,33.60,118.39,90.06,E27.45,81.40,-4024.13,
27.20,26.00,9,1.1,-45.890563,170.357742,2023-06-17 02:28:30,33.60,118.39,90.06,E27.47,81.44,-4050.18,
27.20,26.00,9,1.1,-45.890563,170.357742,2023-06-17 02:28:30,33.60,118.39,90.06,E27.50,81.50,-4073.06,
27.30,26.00,9,1.1,-45.901420,170.379287,2023-06-17 02:30:05,33.60,100.54,84.41,E27.54,81.58,-4121.99,
27.30,26.00,9,1.1,-45.901519,170.380172,2006-17-00 02:30:08,33.60,98.29,83.43,E27.55,81.58,-4133.88,
27.30,25.00,9,1.1,-45.901519,170.380172,2006-17-00 02:30:08,33.60,98.29,83.43,E27.55,81.60,-4154.73,
27.40,26.00,9,1.1,-45.901519,170.380172,2006-17-00 02:30:08,33.60,98.29,83.43,E27.63,81.73,-4198.78,
27.40,26.00,9,1.1,-45.901519,170.380172,2006-17-00 02:30:08,33.60,98.29,83.43,E27.65,81.76,-4211.02,
27.50,26.00,9,1.1,-45.901634,170.388717,2023-06-17 02:30:36,33.60,93.26,84.53,E27.63,81.74,-4229.83,
27.50,26.00,9,1.1,-45.901634,170.388717,2023-06-17 02:30:36,48.60,93.26,84.5327.63,81.74,-4229.83,
27.50,26.00,9,1.1,-45.901634,170.388717,2023-06-17 02:30:36,48.60,93.26,84.53,E27.63,81.74,-4229.83,
27.40,26.00,9,1.1,-45.901634,170.388717,2023-06-17 02:30:36,48.60,93.26,84.53,E27.63,81.74,-4233.26,
27.40,25.00,9,1.1,-45.901710,170.389923,2023-06-17 02:30:40,46.40,93.26,84.53,E27.64,81.75,-4235.96,
27.40,25.00,9,1.1,-45.901710,170.389923,2023-06-17 02:30:40,46.40,93.26,84.53,E27.64,81.75,-4240.54,
27.50,25.00,9,1.1,-45.901920,170.392074,2023-06-17 02:30:47,46.40,98.71,85.28,E27.65,81.76,-4247.56,
27.50,25.00,8,1.2,-45.901920,170.392074,2023-06-17 02:30:47,41.80,98.71,85.28,E27.65,81.76,-4247.56,
27.50,25.00,8,1.2,-45.901920,170.392074,2023-06-17 02:30:47,41.80,98.71,85.28,E27.65,81.76,-4247.56,
27.40,25.00,8,1.2,-45.901920,170.392074,2023-06-17 02:30:47,41.80,98.71,85.28,E27.67,81.81,-4248.93,
27.60,24.00,8,1.2,-45.902046,170.393280,2023-06-17 02:30:51,41.80,98.38,85.14,E27.69,81.84,-4250.00,
27.50,25.00,8,1.2,-45.902046,170.393280,2023-06-17 02:30:51,41.80,98.38,85.14,E27.72,81.89,-4251.63,
27.50,26.00,8,1.2,-45.902046,170.393280,2023-06-17 02:30:51,41.80,98.38,85.14,E27.74,81.92,-4250.42,
27.50,26.00,8,1.2,-45.902046,170.393280,2023-06-17 02:30:51,41.80,98.38,85.14,E27.76,81.97,-4250.87,
27.50,26.00,8,1.2,-45.902046,170.393280,2023-06-17 02:30:51,41.80,98.38,85.14,E27.79,82.02,-4253.62,
27.60,24.00,8,1.2,-45.902256,170.400711,2023-06-17 02:31:16,41.80,90.15,81.06,E27.85,82.13,-4266.17,
27.60,24.00,8,1.2,-45.902263,170.401901,2023-06-17 02:31:20,41.80,90.38,83.73,E27.87,82.17,-4272.05,
27.60,24.00,8,1.2,-45.902263,170.401901,2023-06-17 02:31:20,41.80,90.38,83.73,E27.91,82.23,-4276.11,
27.70,25.00,8,1.2,-45.902286,170.404388,2023-06-17 02:31:28,41.80,92.11,89.08,E27.95,82.32,-4290.18,
27.70,25.00,8,1.2,-45.902286,170.404388,2023-06-17 02:31:28,41.80,92.11,89.08,E27.98,82.36,-4300.72,
27.70,25.00,8,1.2,-45.902286,170.404388,2023-06-17 02:31:28,41.80,92.11,89.08,E27.99,82.39,-4303.06,
27.70,26.00,8,1.2,-45.902412,170.407806,2023-06-17 02:31:39,41.80,94.79,86.30,E28.02,82.43,-4317.64,
27.70,26.00,9,1.1,-45.902412,170.407806,2023-06-17 02:31:39,19.80,94.79,86.30,E28.02,82.43,-4317.64,
27.70,26.00,9,1.1,-45.902412,170.407806,2023-06-17 02:31:39,19.80,94.79,86.30,E28.02,82.43,-4317.64,
27.70,25.00,9,1.1,-45.902412,170.407806,2023-06-17 02:31:39,19.80,94.79,86.30,E28.02,82.44,-4322.85,
27.80,24.00,9,1.1,-45.902561,170.409957,2023-06-17 02:31:46,19.80,96.48,86.08,E28.03,82.46,-4329.30,
27.80,24.00,9,1.1,-45.902561,170.409957,2023-06-17 02:31:46,19.80,96.48,86.08,E28.06,82.50,-4335.63,
27.90,23.00,9,1.1,-45.902561,170.409957,2023-06-17 02:31:46,19.80,96.48,86.08,E28.23,82.81,-4331.45,
27.90,23.00,9,1.1,-45.902561,170.409957,2023-06-17 02:31:46,19.80,96.48,86.08,E28.24,82.83,-4328.01,
27.90,23.00,9,1.1,-45.902561,170.409957,2023-06-17 02:31:46,19.80,96.48,86.08,E28.26,82.87,-4324.57,
27.90,23.00,9,1.1,-45.902561,170.409957,2023-06-17 02:31:46,19.80,96.48,86.08,E28.29,82.91,-4318.08,
27.90,24.00,9,1.1,-45.902576,170.421463,2023-06-17 02:32:25,18.20,96.48,86.08,E28.38,83.08,-4312.74,
27.90,24.00,9,1.1,-45.902576,170.421463,2023-06-17 02:32:25,18.20,96.48,86.08,E28.43,83.18,-4309.34,
28.00,24.00,9,1.1,-45.902351,170.422286,2023-06-17 02:32:28,18.20,67.53,81.80,E28.50,83.29,-4307.53,
28.00,24.00,9,1.1,-45.902351,170.422286,2023-06-17 02:32:28,21.60,67.53,81.80,E28.56,83.41,-4305.53,
28.00,24.00,9,1.1,-45.902351,170.422286,2023-06-17 02:32:28,21.60,67.53,81.80,E28.56,83.41,-4305.53,
28.00,25.00,9,1.1,-45.902351,170.422286,2023-06-17 02:32:28,21.60,67.53,81.80,E28.78,83.80,-4297.19,
28.10,25.00,9,1.1,-45.902351,170.422286,2023-06-17 02:32:28,21.60,67.53,81.80,E28.88,83.99,-4285.54,
28.10,25.00,9,1.1,-45.902351,170.422286,2023-06-17 02:32:28,21.60,67.53,81.80,E28.86,83.95,-4282.80,
28.10,24.00,9,1.1,-45.902351,170.422286,2023-06-17 02:32:28,21.60,67.53,81.80,E28.81,83.85,-4287.03,
28.10,23.00,9,1.1,-45.901115,170.427856,2023-06-17 02:32:49,21.60,84.09,80.38,E28.77,83.77,-4289.08,
28.10,23.00,9,1.1,-45.901115,170.427856,2023-06-17 02:32:49,28.50,84.09,80.38,E28.76,83.77,-4289.08,
28.10,23.00,9,1.1,-45.901115,170.427856,2023-06-17 02:32:49,28.50,84.09,80.38,E28.76,83.77,-4289.08,
28.20,23.00,9,1.1,-45.901065,170.428710,2023-06-17 02:32:52,27.40,84.09,80.38,E28.73,83.71,-4290.22,
28.20,23.00,9,1.1,-45.901065,170.428710,2023-06-17 02:32:52,27.40,84.09,80.38,E28.69,83.65,-4291.68,
28.20,24.00,9,1.1,-45.901065,170.428710,2023-06-17 02:32:52,27.40,84.09,80.38,E28.69,83.64,-4289.89,
28.20,25.00,9,1.1,-45.901065,170.428710,2023-06-17 02:32:52,27.40,84.09,80.38,E28.68,83.63,-4288.62,
28.20,25.00,9,1.1,-45.900421,170.432662,2023-06-17 02:33:06,28.40,84.09,80.38,E28.68,83.63,-4286.23,
28.30,23.00,9,1.1,-45.900421,170.432662,2023-06-17 02:33:06,28.40,84.09,80.38,E28.64,83.55,-4271.30,
28.30,23.00,9,1.1,-45.900421,170.432662,2023-06-17 02:33:06,28.40,84.09,80.38,E28.64,83.54,-4266.41,
28.30,23.00,9,1.1,-45.900421,170.432662,2023-06-17 02:33:06,28.40,84.09,80.38,E28.64,83.56,-4266.00,
28.30,23.00,9,1.2,-45.900302,170.438415,2023-06-17 02:33:26,34.70,84.09,80.38,E28.68,83.62,-4268.29,
28.30,23.00,9,1.2,-45.900302,170.438415,2023-06-17 02:33:26,34.70,84.09,80.38,E28.69,83.64,-4269.06,
28.30,23.00,9,1.2,-45.900302,170.438415,2023-06-17 02:33:26,34.70,84.09,80.38,E28.69,83.64,-4271.72,
28.30,23.00,9,1.2,-45.900302,170.438415,2023-06-17 02:33:26,34.70,84.09,80.38,E28.71,83.68,-4271.23,
28.40,25.00,9,1.2,-45.900302,170.438415,2023-06-17 02:33:26,34.70,84.09,80.38,E28.74,83.73,-4278.01,
28.40,24.00,9,1.2,-45.900302,170.438415,2023-06-17 02:33:26,34.70,84.09,80.38,E28.74,83.73,-4276.95,
28.40,23.00,9,1.2,-45.900848,170.443267,2023-06-17 02:33:43,34.70,115.65,79.82,E28.73,83.71,-4277.43,
28.40,23.00,9,1.2,-45.900939,170.443527,2023-06-17 02:33:44,34.70,118.08,78.86,E28.74,83.73,-4274.52,
28.40,23.00,9,1.2,-45.901035,170.443756,2023-06-17 02:33:45,34.70,119.95,77.73,E28.74,83.73,-4274.12,
28.40,23.00,9,1.2,-45.901035,170.443756,2023-06-17 02:33:45,34.70,119.95,77.73,E28.74,83.73,-4275.25,
28.50,22.00,9,1.2,-45.901035,170.443756,2023-06-17 02:33:45,34.70,119.95,77.73,E28.74,83.74,-4275.02,
28.40,22.00,9,1.2,-45.901546,170.444946,2023-06-17 02:33:50,34.70,120.11,78.41,E28.76,83.76,-4271.26,
28.40,22.00,8,1.2,-45.901546,170.444946,2023-06-17 02:33:50,30.40,120.11,78.41,E28.76,83.76,-4271.26,
28.40,22.00,8,1.2,-45.901546,170.444946,2023-06-17 02:33:50,30.40,120.11,78.41,E28.76,83.76,-4271.26,
28.50,23.00,9,1.2,-45.901996,170.446807,2023-06-17 02:33:57,32.50,120.11,78.41,E28.77,83.79,-4264.90,
28.50,23.00,9,1.2,-45.901996,170.446807,2023-06-17 02:33:57,32.50,120.11,78.41,E28.81,83.86,-4257.42,
28.50,23.00,9,1.2,-45.901996,170.446807,2023-06-17 02:33:57,32.50,120.11,78.41,E28.81,83.86,-4257.83,
28.50,23.00,8,1.2,-45.901905,170.449966,2023-06-17 02:34:08,39.50,120.11,78.41,E28.85,83.92,-4251.35,
28.50,23.00,8,1.2,-45.901905,170.449966,2023-06-17 02:34:08,39.50,120.11,78.41,E28.85,83.93,-4247.56,
28.60,22.00,8,1.2,-45.900829,170.452804,2027-06-17 02:34:20,39.50,46.18,73.04,N28.91,84.03,-4236.20,
28.60,22.00,8,1.2,-45.900829,170.452804,2027-06-17 02:34:20,39.50,46.18,73.04,N28.90,84.03,-4234.37,
28.60,21.00,8,1.2,-45.900222,170.453826,2006-17-00 02:34:25,39.50,55.57,77.54,N28.90,84.02,-4222.28,
28.60,22.00,8,1.2,-45.900222,170.453826,2006-17-00 02:34:25,39.50,55.57,77.54,N28.92,84.05,-4211.35,
28.60,22.00,8,1.2,-45.900222,170.453826,2006-17-00 02:34:25,39.50,55.57,77.54,N28.94,84.10,-4201.14,
28.60,22.00,8,1.2,-45.899692,170.455963,2023-06-17 02:34:33,39.50,83.57,79.69,E28.96,84.12,-4191.10,
28.60,23.00,8,1.2,-45.899692,170.455963,2023-06-17 02:34:33,39.50,83.57,79.69,E28.97,84.15,-4185.48,
28.70,23.00,7,1.3,-45.899368,170.458618,2023-06-17 02:34:43,80.80,83.57,79.69,E29.13,84.44,-4140.16,
28.70,22.00,7,1.3,-45.899368,170.458618,2023-06-17 02:34:43,80.80,83.57,79.69,E29.14,84.45,-4133.57,
28.70,22.00,7,1.3,-45.899131,170.459243,2023-06-17 02:34:46,80.80,57.47,64.43,E29.09,84.37,-4128.42,
28.70,22.00,8,1.2,-45.899131,170.459243,2023-06-17 02:34:46,87.20,57.47,64.43,E29.09,84.36,-4123.52,
28.70,22.00,8,1.2,-45.899131,170.459243,2023-06-17 02:34:46,87.20,57.47,64.43,E29.09,84.36,-4123.52,
28.80,21.00,8,1.2,-45.897747,170.461166,2023-06-17 02:34:58,87.20,39.98,68.58,N29.09,84.37,-4066.32,
28.80,21.00,8,1.2,-45.897747,170.461166,2023-06-17 02:34:58,108.20,39.98,68.58,N29.09,84.36,-4066.32,
28.80,21.00,8,1.2,-45.897747,170.461166,2023-06-17 02:34:58,108.20,39.98,68.58,N29.09,84.36,-4066.32,
28.90,24.00,8,1.2,-45.896427,170.463745,2023-06-17 02:35:15,108.20,69.63,55.58,E29.21,84.56,-4040.77,
28.90,24.00,9,1.1,-45.896427,170.463745,2023-06-17 02:35:15,112.90,69.63,55.58,E29.20,84.56,-4040.77,
28.90,24.00,9,1.1,-45.896427,170.463745,2023-06-17 02:35:15,112.90,69.63,55.58,E29.20,84.56,-4040.77,
28.90,22.00,8,1.2,-45.896167,170.464843,2023-06-17 02:35:21,103.70,69.63,55.58,E29.19,84.54,-4069.40,
28.90,22.00,8,1.2,-45.896167,170.464843,2023-06-17 02:35:21,103.70,69.63,55.58,E29.18,84.53,-4073.79,
28.90,22.00,8,1.2,-45.896167,170.464843,2023-06-17 02:35:21,103.70,69.63,55.58,E29.20,84.55,-4085.64,
28.90,22.00,9,1.5,-45.895744,170.467132,2023-06-17 02:35:33,85.80,69.63,55.58,E29.21,84.58,-4124.81,
28.90,22.00,9,1.2,-45.895709,170.467330,2023-06-17 02:35:34,84.40,69.63,55.58,E29.23,84.62,-4128.79,
28.90,22.00,9,1.2,-45.895645,170.467681,2023-06-17 02:35:36,84.40,75.58,52.21,E29.23,84.62,-4138.87,
28.90,22.00,9,1.2,-45.895645,170.467681,2023-06-17 02:35:36,84.40,75.58,52.21,E29.23,84.61,-4142.15,
29.00,23.00,9,1.2,-45.895645,170.467681,2023-06-17 02:35:36,84.40,75.58,52.21,E29.22,84.60,-4148.30,
29.00,22.00,9,1.2,-45.895645,170.467681,2023-06-17 02:35:36,84.40,75.58,52.21,E29.21,84.58,-4157.73,
29.00,22.00,9,1.2,-45.895458,170.468811,2023-06-17 02:35:42,73.00,75.58,52.21,E29.20,84.56,-4164.67,
29.00,21.00,9,1.2,-45.895500,170.470611,2023-06-17 02:35:51,73.00,95.09,57.62,E29.19,84.54,-4195.34,
29.00,21.00,9,1.2,-45.895515,170.470809,2023-06-17 02:35:52,73.00,95.18,57.75,E29.19,84.54,-4200.39,
29.00,21.00,9,1.2,-45.895515,170.470809,2023-06-17 02:35:52,73.00,95.18,57.75,E29.19,84.54,-4203.70,
29.00,21.00,9,1.2,-45.895515,170.470809,2023-06-17 02:35:52,73.00,95.18,57.75,E29.20,84.57,-4218.86,
29.00,21.00,9,1.2,-45.895606,170.472244,2023-06-17 02:35:59,73.00,93.14,55.26,E29.21,84.59,-4227.80,
29.00,21.00,8,1.1,-45.895606,170.472244,2023-06-17 02:35:59,52.00,93.14,55.26,E29.21,84.59,-4227.80,
29.00,21.00,8,1.1,-45.895606,170.472244,2023-06-17 02:35:59,52.00,93.14,55.26,E29.21,84.59,-4227.80,
