#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
20.60,39.00,9,1.0,-45.896427,170.490524,2023-06-17 01:59:39,22.36,72.25,-4380.58,
20.80,39.00,9,1.0,-45.896427,170.490524,2023-06-17 01:59:39,22.28,72.11,-4379.27,
20.80,38.00,9,1.0,-45.898441,170.485717,2023-06-17 02:00:13,22.20,71.95,-4379.98,
20.80,37.00,9,1.0,-45.898441,170.485717,2023-06-17 02:00:13,22.15,71.87,-4377.77,
20.80,37.00,9,1.0,-45.898441,170.485717,2023-06-17 02:00:13,22.14,71.85,-4377.49,
20.80,37.00,9,1.0,-45.898864,170.484832,2023-06-17 02:00:22,22.01,71.61,-4377.44,
20.80,37.00,9,1.0,-45.898883,170.484802,2023-06-17 02:00:23,21.97,71.54,-4377.16,
20.70,38.00,9,1.0,-45.898883,170.484802,2023-06-17 02:00:23,21.80,71.25,-4376.29,
20.70,37.00,9,1.0,-45.898883,170.484802,2023-06-17 02:00:23,21.80,71.23,-4372.62,
20.70,37.00,9,1.0,-45.898883,170.484802,2023-06-17 02:00:23,21.79,71.23,-4370.30,
20.70,36.00,9,1.0,-45.898883,170.484802,2023-06-17 02:00:23,21.85,71.33,-4369.48,
20.70,36.00,9,1.0,-45.898883,170.484802,2023-06-17 02:00:23,21.99,71.59,-4368.29,
20.70,36.00,9,1.0,-45.898883,170.484802,2023-06-17 02:00:23,22.08,71.74,-4367.72,
20.70,37.00,9,1.2,-45.897418,170.482818,2023-06-17 02:00:59,22.44,72.40,-4361.69,
20.70,36.00,9,1.2,-45.897418,170.482818,2023-06-17 02:00:59,22.46,72.42,-4357.14,
20.70,36.00,9,1.2,-45.896446,170.482040,2023-06-17 02:01:10,22.54,72.57,-4356.86,
20.70,36.00,9,1.2,-45.896446,170.482040,2023-06-17 02:01:10,22.54,72.58,-4357.52,
20.70,36.00,9,1.2,-45.896446,170.482040,2023-06-17 02:01:10,22.54,72.57,-4358.24,
20.80,36.00,9,1.2,-45.896446,170.482040,2023-06-17 02:01:10,22.61,72.70,-4358.55,
20.80,38.00,9,1.2,-45.896446,170.482040,2023-06-17 02:01:10,22.79,73.02,-4357.26,
20.90,38.00,9,1.2,-45.896446,170.482040,2023-06-17 02:01:10,22.80,73.03,-4355.35,
20.90,37.00,9,1.2,-45.896446,170.482040,2023-06-17 02:01:10,22.71,72.88,-4354.58,
20.90,37.00,9,1.2,-45.896102,170.481399,2023-06-17 02:01:44,22.31,72.16,-4353.47,
20.90,37.00,9,1.2,-45.896163,170.481140,2023-06-17 02:01:47,22.24,72.03,-4354.39,
20.80,38.00,9,1.2,-45.896167,170.480453,2023-06-17 02:01:53,22.11,71.80,-4352.87,
20.80,37.00,8,1.4,-45.896133,170.479919,2023-06-17 02:01:57,21.97,71.54,-4350.01,
20.70,37.00,8,1.4,-45.896133,170.479919,2023-06-17 02:01:57,21.81,71.26,-4340.96,
20.70,37.00,8,1.4,-45.896133,170.479919,2023-06-17 02:01:57,21.73,71.12,-4328.00,
20.60,38.00,8,1.4,-45.896133,170.479919,2023-06-17 02:01:57,21.63,70.93,-4312.49,
20.60,38.00,8,1.4,-45.896133,170.479919,2023-06-17 02:01:57,21.62,70.91,-4311.05,
20.60,38.00,8,1.4,-45.896133,170.479919,2023-06-17 02:01:57,21.83,71.30,-4306.69,
20.60,37.00,8,1.4,-45.895542,170.476303,2023-06-17 02:02:29,22.09,71.76,-4306.21,
20.60,37.00,8,1.4,-45.895542,170.476303,2023-06-17 02:02:30,22.11,71.81,-4305.96,
20.60,37.00,8,1.4,-45.895542,170.476303,2023-06-17 02:02:30,22.30,72.15,-4305.38,
20.60,37.00,8,1.4,-45.895542,170.476303,2023-06-17 02:02:30,22.34,72.21,-4305.22,
20.60,37.00,8,1.4,-45.895542,170.476303,2023-06-17 02:02:39,22.44,72.39,-4304.93,
20.70,38.00,8,1.4,-45.895488,170.476287,2023-06-17 02:02:50,22.67,72.81,-4303.13,
20.80,38.00,8,1.4,-45.895488,170.476287,2023-06-17 02:02:50,22.61,72.69,-4301.74,
20.70,38.00,8,1.4,-45.895488,170.476287,2023-06-17 02:02:50,22.19,71.94,-4284.12,
20.80,38.00,8,1.4,-45.895488,170.476287,2023-06-17 02:02:50,22.15,71.88,-4279.07,
20.80,37.00,8,1.4,-45.895488,170.476287,2023-06-17 02:02:50,22.01,71.62,-4260.38,
20.70,37.00,8,1.2,-45.895576,170.471084,2023-06-17 02:03:23,21.92,71.46,-4231.63,
20.70,38.00,8,1.2,-45.895576,170.471084,2023-06-17 02:03:23,21.86,71.35,-4202.67,
20.70,38.00,8,1.2,-45.895576,170.471084,2023-06-17 02:03:23,21.80,71.24,-4181.49,
20.70,38.00,8,1.2,-45.895713,170.467788,2023-06-17 02:03:40,21.78,71.21,-4176.15,
20.70,38.00,8,1.2,-45.895713,170.467788,2023-06-17 02:03:40,21.77,71.19,-4173.28,
20.70,38.00,8,1.2,-45.895778,170.467422,2023-06-17 02:03:42,21.75,71.16,-4168.92,
20.70,38.00,7,1.2,-45.895778,170.467422,2023-06-17 02:03:42,21.75,71.16,-4168.92,
20.70,38.00,7,1.2,-45.895778,170.467422,2023-06-17 02:03:42,21.75,71.16,-4168.92,
20.70,37.00,7,1.2,-45.895874,170.466857,2023-06-17 02:03:45,21.74,71.13,-4153.88,
20.60,37.00,7,1.2,-45.895874,170.466857,2023-06-17 02:03:45,21.67,71.01,-4116.36,
20.60,37.00,7,1.2,-45.895874,170.466857,2023-06-17 02:03:45,21.67,71.00,-4111.91,
20.60,37.00,7,1.2,-45.895874,170.466857,2023-06-17 02:03:45,21.67,71.00,-4107.48,
20.60,37.00,7,1.2,-45.896236,170.464813,2023-06-17 02:03:56,21.66,70.98,-4098.79,
20.60,38.00,8,1.2,-45.897365,170.461761,2023-06-17 02:04:14,21.54,70.78,-4079.74,
20.50,37.00,8,1.2,-45.897365,170.461761,2023-06-17 02:04:14,21.54,70.77,-4110.28,
20.50,38.00,8,1.2,-45.897365,170.461761,2023-06-17 02:04:14,21.70,71.06,-4197.67,
20.50,38.00,8,1.2,-45.897365,170.461761,2023-06-17 02:04:14,21.68,71.03,-4201.92,
20.60,37.00,8,1.2,-45.897365,170.461761,2023-06-17 02:04:14,21.62,70.92,-4228.00,
20.60,38.00,8,1.2,-45.897365,170.461761,2023-06-1704:14,21.72,71.10,-4282.56,
20.70,37.00,8,1.2,-45.897365,170.461761,2023-06-17 02:04:14,21.73,71.12,-4286.02,
20.80,37.00,8,1.2,-45.897365,170.461761,2023-06-17 02:04:14,21.73,71.11,-4289.87,
20.80,37.00,8,1.2,-45.902050,170.446411,2023-06-17 02:05:22,21.74,71.13,-4289.93,
20.80,37.00,8,1.0,-45.902050,170.446411,2023-06-17 02:05:22,21.74,71.13,-4289.93,
20.80,37.00,8,1.0,-45.902050,170.446411,2023-06-17 02:05:22,21.74,71.13,-4289.93,
20.80,37.00,8,1.0,-45.902050,170.446411,2023-06-17 02:05:22,21.74,74,-4292.68,
20.80,37.00,8,1.0,-45.902050,170.446411,2023-06-17 02:05:22,21.75,71.15,-4289.53,
20.80,38.00,8,1.0,-45.902050,170.446411,2023-06-17 02:05:22,22.04,71.68,-4298.26,
20.80,38.00,8,1.0,-45.902050,170.446411,2023-06-17 02:05:22,22.05,71.69,-4302.04,
20.90,38.00,8,1.0,-45.900512,170.441299,2023-06-17 02:05:43,21.91,71.44,-4306.04,
20.90,37.00,8,1.0,-45.900390,170.439605,2023-06-17 02:05:49,21.85,71.34,-4302.44,
20.90,37.00,8,1.2,-45.900608,170.436843,2023-06-17 02:05:59,21.86,71.35,-4296.74,
20.90,38.00,8,1.2,-45.900608,170.436843,2023-06-17 02:05:59,21.94,71.49,-4292.37,
21.00,38.00,8,1.2,-45.900608,170.436843,2023-06-17 02:05:59,21.94,71.50,-4296.33,
21.00,38.00,8,1.2,-45.900661,170.434402,2023-06-17 02:06:08,21.96,71.52,-4299.14,
21.00,38.00,8,1.2,-45.900661,170.434402,2023-06-17 02:06:08,21.91,71.43,-4310.76,
21.00,37.00,8,1.2,-45.900669,170.431808,2023-06-17 02:06:17,21.86,71.35,-4318.48,
21.00,37.00,8,1.1,-45.900970,170.430435,2023-06-17 02:06:22,21.80,71.25,-4319.45,
20.90,37.00,8,1.1,-45.900970,170.430435,2023-06-17 02:06:22,21.82,71.28,-4320.60,
20.90,37.00,8,1.1,-45.900970,170.430435,2023-06-17 02:06:22,21.85,71.33,-4320.14,
20.90,38.00,8,1.1,-45.900970,170.430435,2023-06-17 02:06:22,21.86,71.36,-4318.56,
20.90,38.00,8,1.1,-45.900970,170.430435,2023-06-17 02:06:22,21.85,71.34,-4317.41,
20.90,38.00,8,1.1,-45.900970,170.430435,2023-06-17 02:06:22,21.83,71.30,-4319.11,
20.90,37.00,8,1.1,-45.902648,170.421676,2023-06-17 02:06:53,21.73,71.11,-4341.59,
20.90,37.00,8,1.1,-45.902648,170.421676,2023-06-17 02:06:53,21.73,71.12,-4346.21,
20.90,37.00,8,1.1,-45.902648,170.421676,2023-06-17 02:06:53,21.79,71.22,-4350.12,
21.00,38.00,8,1.1,-45.902648,170.421676,2023-06-17 02:06:53,21.78,71.21,-4355.91,
21.00,38.00,8,1.1,-45.902648,170.421676,2023-06-17 02:06:53,21.78,71.20,-4356.91,
21.00,38.00,8,1.1,-45.902648,170.421676,2023-06-17 02:06:53,21.75,71.15,-4357.31,
21.00,38.00,8,1.1,-45.902648,170.421676,2023-06-17 02:06:53,21.76,71.16,-4357.95,
20.90,37.00,8,1.1,-45.902656,170.409912,2023-06-17 02:07:30,21.79,71.23,-4352.60,
20.90,38.00,8,1.1,-45.902656,170.409912,2023-06-17 02:07:30,21.79,71.23,-4342.26,
20.90,38.00,8,1.1,-45.902465,170.407043,2023-06-17 02:07:39,21.77,71.19,-4340.03,
20.90,38.00,10,0.9,-45.902465,170.407043,2023-06-17 02:07:39,21.77,71.19,-4340.03,
20.90,38.00,10,0.9,-45.902465,170.407043,2023-06-17 02:07:39,21.77,71.19,-4340.03,
20.90,37.00,10,0.9,-45.902465,170.407043,2023-06-17 02:07:39,21.77,71.19,-4332.69,
20.90,37.00,10,0.9,-45.902465,170.407043,2023-06-17 02:07:39,21.76,71.17,-4330.28,
20.90,37.00,10,0.9,-45.902465,170.407043,2023-06-17 02:07:39,21.77,71.19,-4327.91,
20.90,36.00,10,0.9,-45.902362,170.403213,2023-06-17 02:07:52,21.78,71.21,-4306.35,
20.80,36.00,10,0.9,-45.902362,170.403213,2023-06-17 02:07:52,21.80,71.24,-4302.20,
20.80,37.00,10,0.9,-45.902362,170.401779,2023-06-17 02:07:57,21.82,71.27,-4295.84,
20.80,38.00,10,0.9,-45.902362,170.401779,2023-06-17 02:07:57,21.88,71.39,-4285.66,
20.80,38.00,10,0.9,-45.902359,170.399703,2023-06-17 02:08:04,21.90,71.42,-4284.94,
20.80,38.00,9,1.0,-45.902359,170.399703,2023-06-17 02:08:04,21.90,71.42,-4284.94,
20.80,38.00,9,1.0,-45.902359,170.399703,2023-06-17 02:08:04,21.90,71.42,-4284.94,
20.90,37.00,9,1.0,-45.902359,170.399703,2023-06-17 02:08:04,21.88,71.39,-4272.78,
20.90,37.00,9,1.0,-45.902359,170.399703,2023-06-17 02:08:04,21.89,71.41,-4268.85,
20.90,38.00,9,1.0,-45.902004,170.391784,2023-06-17 02:08:31,21.89,71.40,-4267.08,
20.90,37.00,9,1.0,-45.902004,170.391784,2023-06-17 02:08:31,21.82,71.28,-4246.03,
20.90,37.00,9,1.0,-45.902004,170.391784,2023-06-17 02:08:31,21.82,71.27,-4243.07,
20.90,37.00,9,1.0,-45.901710,170.387344,2023-06-17 02:08:45,21.82,71.27,-4241.11,
20.90,37.00,9,1.0,-45.901710,170.387344,2023-06-17 02:08:45,21.81,71.26,-4225.20,
20.90,37.00,9,1.0,-45.901710,170.387344,2023-06-17 02:08:45,21.81,71.26,-4222.36,
20.90,37.00,9,1.0,-45.901710,170.387344,2023-06-17 02:08:45,21.79,71.23,-4214.30,
20.90,37.00,9,1.0,-45.901710,170.387344,2023-06-17 02:08:45,21.85,71.33,-4196.22,
20.90,37.00,9,1.0,-45.901798,170.382644,2023-06-17 02:09:00,21.86,71.35,-4183.30,
20.90,38.00,9,1.0,-45.901737,170.381179,2023-06-17 02:09:05,21.86,71.34,-4169.67,
20.90,38.00,9,1.0,-45.901737,170.381179,2023-06-17 02:09:05,21.86,71.34,-4169.67,
20.90,38.00,9,1.0,-45.901737,170.381179,2023-06-17 02:09:05,21.86,71.34,-4163.76,
20.90,37.00,9,1.0,-45.901737,170.381179,2023-06-17 02:09:05,21.78,71.21,-4139.10,
20.90,37.00,9,1.0,-45.901737,170.381179,2023-06-17 02:09:05,21.77,71.18,-4134.75,
20.90,37.00,9,1.0,-45.901420,170.378250,2023-06-17 02:09:15,21.77,71.19,-4132.20,
20.90,37.00,9,1.0,-45.901420,170.378250,2023-06-17 02:09:15,21.77,71.19,-4129.07,
20.90,37.00,9,1.0,-45.901420,170.378250,2023-06-17 02:09:15,21.77,71.19,-4129.07,
20.80,37.00,9,1.0,-45.901420,170.378250,2023-06-17 02:09:15,21.78,71.20,-4103.11,
20.80,37.00,9,1.0,-45.901420,170.378250,2023-06-17 02:09:15,21.78,71.20,-4100.93,
20.80,37.00,9,1.0,-45.900886,170.375595,2023-06-17 02:09:25,21.79,71.23,-4093.33,
20.80,37.00,9,1.0,-45.900886,170.375595,2023-06-17 02:09:25,21.81,71.26,-4089.58,
20.90,37.00,9,1.0,-45.900886,170.375595,2023-06-17 02:09:25,21.83,71.30,-4080.98,
20.90,37.00,9,1.0,-45.900886,170.375595,2023-06-17 02:09:25,21.85,71.33,-4077.52,
20.80,37.00,9,1.0,-45.900886,170.375595,2023-06-17 02:09:25,21.87,71.36,-4073.73,
20.90,38.00,9,1.0,-45.900886,170.375595,2023-06-17 02:09:25,21.91,71.43,-4061.51,
20.90,38.00,9,1.0,-45.900886,170.375595,2023-06-17 02:09:25,21.94,71.49,-4051.80,
20.90,38.00,9,1.0,-45.900886,170.375595,2023-06-17 02:09:25,21.94,71.49,-4049.34,
20.90,37.00,9,1.0,-45.900886,170.375595,2023-06-17 02:09:25,21.98,71.56,-4037.76,
20.90,37.00,9,1.0,-45.899204,170.370101,2023-06-17 02:09:46,21.99,71.59,-4036.79,
20.90,37.00,9,1.0,-45.898777,170.368774,2023-06-17 02:09:51,22.03,71.66,-4037.82,
21.20,38.00,9,1.0,-45.896656,170.364532,2023-06-17 02:10:09,22.59,72.66,-4090.77,
21.20,38.00,8,1.1,-45.896656,170.364532,2023-06-17 02:10:09,22.59,72.66,-4090.77,
21.20,38.00,8,1.1,-45.896656,170.364532,2023-06-17 02:10:09,22.59,72.66,-4090.77,
21.30,37.00,8,1.1,-45.896656,170.364532,2023-06-17 02:10:09,22.75,72.96,-4130.28,
21.30,37.00,8,1.1,-45.896656,170.364532,2023-06-17 02:10:09,22.77,72.98,-4137.98,
21.30,37.00,8,1.1,-45.894382,170.362075,2023-06-17 02:10:23,22.93,73.27,-4177.03,
21.30,37.00,10,1.2,-45.894382,170.362075,2023-06-17 02:10:23,22.93,73.27,-4177.03,
21.30,37.00,10,1.2,-45.894382,170.362075,2023-06-17 02:10:23,22.93,73.27,-4177.03,
21.40,37.00,10,1.2,-45.894382,170.362075,2023-06-17 02:10:23,23.12,73.62,-4220.82,
21.50,38.00,10,1.2,-45.894382,170.362075,2023-06-17 02:10:23,23.24,73.83,-4256.96,
21.60,37.00,10,1.2,-45.894382,170.362075,2023-06-17 02:10:23,23.25,73.85,-4287.53,
21.60,36.00,10,1.2,-45.894382,170.362075,2023-06-17 02:10:23,23.12,73.62,-4300.89,
21.60,36.00,10,1.2,-45.894382,170.362075,2023-06-17 02:10:23,23.02,73.43,-4300.65,
21.60,36.00,10,1.2,-45.894382,170.362075,2023-06-17 02:10:23,22.98,73.37,-4302.34,
21.60,37.00,10,1.2,-45.894382,170.362075,2023-06-17 02:10:23,22.78,73.01,-4304.13,
21.60,37.00,10,1.2,-45.894382,170.362075,2023-06-17 02:10:23,22.92,73.26,-4298.35,
21.60,36.00,10,1.2,-45.894382,170.362075,2023-06-17 02:10:23,22.94,73.30,-4295.22,
21.60,36.00,10,1.2,-45.890266,170.356124,2023-06-17 02:11:12,22.98,73.37,-4293.74,
21.60,36.00,10,1.2,-45.890266,170.356124,2023-06-17 02:11:12,23.15,73.66,-4291.11,
21.70,35.00,10,1.2,-45.890266,170.356124,2023-06-17 02:11:12,23.28,73.96,-4292.82,
21.70,36.00,10,1.2,-45.890266,170.356124,2023-06-17 02:11:12,23.34,74.05,-4293.93,
21.70,36.00,10,1.2,-45.888698,170.355026,2023-06-17 02:11:27,23.38,74.13,-4294.87,
21.80,37.00,10,1.2,-45.888698,170.355026,2023-06-17 02:11:27,23.60,74.48,-4304.47,
